ID;STATION CODE;LOCATIONS;STATE;Temp;TempW;DO;DOW;Conductivity;ConductivityW;NI;NIW;WQI;WQI clf
1616;1643;NAGAVALLI AT RAYAGADA D/S. ORISSA;ODISHA;32;0.86;6.7;0.6;231;0.003;0.56;0.005060263;94.76717623;0
1617;1685;ARASALAR RIVER KARAIKAL REGION. PONDICHERRY;PONDICHERRY;29;0.69;7;0.62;637;0.01;1.2;0.010948569;92.1635487;0
1630;1884;KALA AMB D/S MARKANDA RIVER;HARYANA;18;0.08;3.9;0.34;2422;0.037;0.78;0.007084368;735.0996243;0
1631;1870;RIVER SUKHANA AT PARWANOO. DISTT. SOLAN. H.P.;HIMACHAL PRADESH;24;0.42;4.9;0.43;972;0.015;1.8;0.016468856;238.3980348;0
1632;1023;GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA). PUNJAB;PUNJAB;20;0.19;7.4;0.66;413;0.006;1.23;0.011224584;101.2556009;0
1633;1024;GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA). PUNJAB;PUNJAB;21;0.25;6.1;0.54;632;0.009;2.9;0.026589383;985.912698;0
1634;1025;GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA.DEBWALI ROAD. HARYANA;HARYANA;24;0.42;4.9;0.43;852;0.013;18.1;0.166436655;305.9870081;0
1635;1026;GHAGGAR GHNAN2 AT CHANDARPUR SYPHON.  HARYANA;HARYANA;26;0.53;4.5;0.39;996;0.015;15.8;0.145275554;302.3115693;0
1636;1295;GHAGGAR NEAR BANKARPUR.DERA BASSI.PUNJAB;PUNJAB;21;0.25;6.7;0.6;425;0.006;2.88;0.026405373;623.3850496;0
1637;1473;GHAGGAR AT RATANHERI. D/S OF PATIALA NADI (A/C). PUNJAB;PUNJAB;21;0.25;6.3;0.56;619;0.009;3.28;0.030085564;769.0216107;0
1638;1698;GHAGGAR AT D/S CHHATBIR. PUNJAB;PUNJAB;22;0.31;6.4;0.57;439;0.007;2.2;0.020149048;1518.159144;0
1639;1699;GHAGGAR AT U/S DHAKANSU NALLAH. PUNJAB;PUNJAB;22;0.31;6.5;0.58;686;0.01;2.6;0.023829239;597.8798301;0
1640;1700;GHAGGAR AT D/S DHAKANSU NALLAH. PUNJAB;PUNJAB;21;0.25;6.4;0.57;754;0.011;2.53;0.023185206;1474.637224;0
1641;1701;GHAGGAR AT D/S JHARMAL NADI. PUNJAB;PUNJAB;22;0.31;6.3;0.56;615;0.009;3.7;0.033949765;1024.608451;0
1642;1702;GHAGGAR AT U/S JHARMAL NADI. PUNJAB;PUNJAB;21;0.25;6.2;0.55;457;0.007;2.23;0.020425062;285.4933577;0
1643;1703;GHAGGER AT MOONAK. PUNJAB;PUNJAB;21;0.25;6;0.53;690;0.01;3;0.02750943;525.6954783;0
1644;1704;GHAGGAR AT D/S SARDULGARH. PUNJAB;PUNJAB;21;0.25;5.9;0.52;692;0.01;3.5;0.03210967;2280.884672;0
1645;1705;GHAGGAR AT U/S SARDULGARH. PUNJAB;PUNJAB;21;0.25;5.9;0.52;699;0.01;3.33;0.030545588;1696.485225;0
1646;1885;RIVER GHAGGAR AT D/S OF SURAJPUR;HARYANA;22;0.31;6.5;0.58;1315;0.02;0.05;0.000368019;84.82081014;0
1647;1887;GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA);HARYANA;25;0.47;6.6;0.59;895;0.013;15.5;0.142515411;299.2697232;0
1648;2047;NNANCHOE (ATTAWA CHOE). CHANDIGARH;CHANDIGARH;29;0.69;6.7;0.6;198;0.003;0.27;0.002392124;489.4025496;0
1649;2048;PATIALA KI RAO. CHANDIGARH;CHANDIGARH;30;0.75;6.7;0.6;198;0.003;0.4;0.003588187;492.8887629;0
1650;2049;SUKHNA CHOE. CHANDIGARH;CHANDIGARH;29;0.69;1;0.07;198;0.003;0.6;0.005428282;515.9409861;0
1660;1625;HUMP BRIDGE. MANIPUR;MANIPUR;23;0.36;3.6;0.31;249;0.004;0.52;0.004692244;105.1115586;0
1661;1626;HEIRANGOITHONG. MANIPUR;MANIPUR;23;0.36;3.7;0.32;224;0.003;0.52;0.004692244;101.8685916;0
1666;1427;UMTREW AT BYRNIHAT EAST. MEGHALAYA;MEGHALAYA;20;0.19;8.1;0.72;221;0.003;1.95;0.017848928;87.59463217;0
1668;1631;MYNTDU RIVER JOWAI. MEGHALAYA;MEGHALAYA;16;-0.03;8;0.72;164;0.002;1.6;0.014628761;82.82589246;0
1672;1404;GUMTI AT D/S SOUTH TRIPURA. TRIPURA;TRIPURA;27;0.58;4.7;0.41;139;0.002;0.11;0.000920048;78.30563336;0
1673;1726;CHANDRAPUR. AGARTALA D/S OF HAORA RIVER. TRIPURA;TRIPURA;27;0.58;5.4;0.48;128;0.002;0.06;0.000460024;85.72032;0
1677;1246;DAMANGANGA AT KACHIGAON D\S (DAMAN).GUJARAT;GUJARAT;25.5;0.5;3.487;0.3;25950;0.395;0.228;0.002005704;149.5577215;0
1678;1860;BALEHWAR KHADI AT N.H. NO. 8;GUJARAT;22;0.31;5.35;0.47;735;0.011;0.835;0.007590395;716.9545368;0
1679;1861;RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY;GUJARAT;25.5;0.5;7.05;0.63;535;0.008;1.195;0.010902567;398.9580186;0
1680;1862;RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD;GUJARAT;29.67;0.73;6.5;0.58;16410;0.25;1.397;0.012761064;313.2849821;0
1681;1865;RIVER DHADAR AT KOTHADA;GUJARAT;25.5;0.5;6.7;0.6;;0;0.42;0.003772196;186.4611196;0
1682;1148;AMBIKA AT BILIMORA. GUJARAT;GUJARAT;29;0.69;5.6;0.5;3660;0.056;0.46;0.004140215;206.1965394;0
1683;1149;KOLAK AT PATALIA BDG.. GUJARAT;GUJARAT;26.5;0.56;6.085;0.54;933;0.014;0.153;0.001315668;91.86414235;0
1684;1435;KOLAK AT RAILWAY BRIDGE NO. 313 VAPI.VALSAD. GUJARAT;GUJARAT;26.5;0.56;6.055;0.54;6715;0.102;0.222;0.001950501;92.20215243;0
1685;1434;AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH.GUJARAT;GUJARAT;28;0.64;6.7;0.6;15580;0.237;0.395;0.003542184;3865.003516;0
1687;1438;MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN. GUJARAT;GUJARAT;25.67;0.51;4.9;0.43;;0;0.603;0.005455884;131.1758168;0
1690;1476;MANDOVI AT TONCA. MARCELA. GOA;GOA;30;0.75;6.4;0.57;;0;0.155;0.001334069;105.6235531;0
1691;1400;MANDOVI AT NEGHBOURHOOD OF PANAJI. GOA;GOA;28.25;0.65;6.2;0.55;218;0.003;0.615;0.005566289;75.26040435;0
1694;1545;RIVER MADAI AT DABOS NAN  VALPOI. GOA;GOA;28;0.64;7.35;0.66;;0;0.15;0.001288067;50.26136035;0
1697;1548;RIVER ASSONORA AT ASSONORA. GOA;GOA;28.5;0.67;7;0.62;;0;0.135;0.00115006;90.2757747;0
1698;1093;ULHAS AT U/S OF NRC BUND AT MOHANE. MAHARASHTRA;MAHARASHTRA;27.71;0.62;6.543;0.58;;0;0.307;0.002732542;78.54873742;0
1699;1094;ULHAS AT U/S OF BADLAPUR. MAHARASHTRA;MAHARASHTRA;28.71;0.68;6.7;0.6;;0;0.264;0.002336922;77.76768757;0
1700;1461;BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS). MAHARASHTRA;MAHARASHTRA;28.67;0.68;7.1;0.63;;0;0.21;0.001840096;86.19430774;0
1701;1092;KALU AT ATALE VILLAGE. MAHARASHTRA;MAHARASHTRA;26.67;0.56;6.333;0.56;542;0.008;7.187;0.066031834;93.66303736;0
1702;1462;PATALGANGA NEAR INTAKE OF MIDC W/W. MAHARASHTRA;MAHARASHTRA;26.71;0.57;6.471;0.58;;0;0.309;0.002750943;79.0341167;0
1703;1151;PATALGANGA AT SHILPHATA. MAHARASHTRA;MAHARASHTRA;28.29;0.65;6.371;0.57;214;0.003;0.346;0.003091361;81.02855499;0
1704;1152;KUNDALIKA AT ROHA CITY. MAHARASHTRA;MAHARASHTRA;19.33;0.16;6.7;0.6;;0;0.65;0.005888306;85.27326223;0
1713;1155;KARAMANA AT MOONNATTUMUKKU. KERALA;KERALA;28.57;0.67;4.1;0.36;;0;1.373;0.012540252;155.1551291;0
1714;1156;PAMBA AT CHENGANNUR. KERALA;KERALA;27;0.58;6.9;0.61;224;0.003;0.438;0.003937805;84.90737965;0
1715;1341;PAMBA AT THAKAZHY. KERALA;KERALA;26.5;0.56;6.867;0.61;;0;0.575;0.00519827;82.55191101;0
